file_name	cluster_label
complex_025819.pt	101
complex_025820.pt	107
complex_025821.pt	8
complex_025822.pt	43
complex_025823.pt	31
complex_025824.pt	153
complex_025825.pt	14
complex_025826.pt	91
complex_025827.pt	56
complex_025828.pt	91
complex_025829.pt	10
complex_025830.pt	69
complex_025831.pt	40
complex_025832.pt	34
complex_025833.pt	153
complex_025834.pt	13
complex_025835.pt	146
complex_025836.pt	2
complex_025837.pt	118
complex_025838.pt	108
complex_025839.pt	40
complex_025840.pt	160
complex_025841.pt	80
complex_025842.pt	108
complex_025843.pt	69
complex_025844.pt	41
complex_025845.pt	69
complex_025846.pt	122
complex_025847.pt	1
complex_025848.pt	43
complex_025849.pt	153
complex_025850.pt	107
complex_025851.pt	137
complex_025852.pt	43
complex_025853.pt	108
complex_025854.pt	20
complex_025855.pt	58
complex_025856.pt	101
complex_025857.pt	150
complex_025858.pt	124
complex_025859.pt	69
complex_025860.pt	122
complex_025861.pt	153
complex_025862.pt	58
complex_025863.pt	137
complex_025864.pt	57
complex_025865.pt	64
complex_025866.pt	107
complex_025867.pt	160
complex_025868.pt	43
complex_025869.pt	41
complex_025870.pt	17
complex_025871.pt	146
complex_025872.pt	80
complex_025873.pt	81
complex_025874.pt	43
complex_025875.pt	150
complex_025876.pt	150
complex_025877.pt	1
complex_025878.pt	123
complex_025879.pt	80
complex_025880.pt	81
complex_025881.pt	20
complex_025882.pt	43
complex_025883.pt	123
complex_025884.pt	22
complex_025885.pt	80
complex_025886.pt	153
complex_025887.pt	80
complex_025888.pt	17
complex_025889.pt	124
complex_025890.pt	57
complex_025891.pt	160
complex_025892.pt	43
complex_025893.pt	43
complex_025894.pt	146
complex_025895.pt	146
complex_025896.pt	153
complex_025897.pt	101
complex_025898.pt	160
complex_025899.pt	43
complex_025900.pt	80
complex_025901.pt	69
complex_025902.pt	64
complex_025903.pt	150
complex_025904.pt	51
complex_025905.pt	137
complex_025906.pt	101
complex_025907.pt	50
complex_025908.pt	83
complex_025909.pt	146
complex_025910.pt	137
complex_025911.pt	53
complex_025912.pt	108
complex_025913.pt	53
complex_025914.pt	80
complex_025915.pt	80
complex_025916.pt	80
complex_025917.pt	80
complex_025918.pt	80
complex_025919.pt	51
complex_025920.pt	8
complex_025921.pt	33
complex_025922.pt	146
complex_025923.pt	80
complex_025924.pt	124
complex_025925.pt	137
complex_025926.pt	92
complex_025927.pt	51
complex_025928.pt	153
complex_025929.pt	107
complex_025930.pt	124
complex_025931.pt	57
complex_025932.pt	160
complex_025933.pt	107
complex_025934.pt	51
complex_025935.pt	33
complex_025936.pt	124
complex_025937.pt	80
complex_025938.pt	8
complex_025939.pt	160
complex_025940.pt	124
complex_025941.pt	80
complex_025942.pt	22
complex_025943.pt	107
complex_025944.pt	108
complex_025945.pt	8
complex_025946.pt	51
complex_025947.pt	80
complex_025948.pt	33
complex_025949.pt	33
complex_025950.pt	8
complex_025951.pt	160
complex_025952.pt	80
complex_025953.pt	160
complex_025954.pt	80
complex_025955.pt	51
complex_025956.pt	98
complex_025957.pt	33
complex_025958.pt	160
complex_025959.pt	124
complex_025960.pt	107
complex_025961.pt	33
complex_025962.pt	58
complex_025963.pt	101
complex_025964.pt	80
complex_025965.pt	33
complex_025966.pt	80
complex_025967.pt	53
complex_025968.pt	137
complex_025969.pt	101
complex_025970.pt	137
complex_025971.pt	14
complex_025972.pt	33
complex_025973.pt	80
complex_025974.pt	8
complex_025975.pt	160
complex_025976.pt	107
complex_025977.pt	17
complex_025978.pt	160
complex_025979.pt	51
complex_025980.pt	137
complex_025981.pt	8
complex_025982.pt	160
complex_025983.pt	8
complex_025984.pt	80
complex_025985.pt	33
complex_025986.pt	101
complex_025987.pt	98
complex_025988.pt	33
complex_025989.pt	160
complex_025990.pt	101
complex_025991.pt	160
complex_025992.pt	153
complex_025993.pt	80
complex_025994.pt	147
complex_025995.pt	33
complex_025996.pt	112
complex_025997.pt	145
complex_025998.pt	80
complex_025999.pt	109
complex_026000.pt	153
complex_026001.pt	40
complex_026002.pt	100
complex_026003.pt	77
complex_026004.pt	14
complex_026005.pt	30
complex_026006.pt	29
complex_026007.pt	42
complex_026008.pt	125
complex_026009.pt	135
complex_026010.pt	2
complex_026011.pt	138
complex_026012.pt	98
complex_026013.pt	125
complex_026014.pt	149
complex_026015.pt	123
complex_026016.pt	120
complex_026017.pt	140
complex_026018.pt	160
complex_026019.pt	136
complex_026020.pt	30
complex_026021.pt	96
complex_026022.pt	66
complex_026023.pt	123
complex_026024.pt	118
complex_026025.pt	146
complex_026026.pt	14
complex_026027.pt	29
complex_026028.pt	112
complex_026029.pt	125
complex_026030.pt	43
complex_026031.pt	123
complex_026032.pt	125
complex_026033.pt	66
complex_026034.pt	62
complex_026035.pt	2
complex_026036.pt	73
complex_026037.pt	69
complex_026038.pt	136
complex_026039.pt	91
complex_026040.pt	89
complex_026041.pt	41
complex_026042.pt	124
complex_026043.pt	41
complex_026044.pt	69
complex_026045.pt	40
complex_026046.pt	150
complex_026047.pt	81
complex_026048.pt	80
complex_026049.pt	17
complex_026050.pt	118
complex_026051.pt	57
complex_026052.pt	89
complex_026053.pt	124
complex_026054.pt	57
complex_026055.pt	109
complex_026056.pt	123
complex_026057.pt	43
complex_026058.pt	69
complex_026059.pt	17
complex_026060.pt	112
complex_026061.pt	118
complex_026062.pt	80
complex_026063.pt	30
complex_026064.pt	43
complex_026065.pt	162
complex_026066.pt	43
complex_026067.pt	81
complex_026068.pt	146
complex_026069.pt	91
complex_026070.pt	43
complex_026071.pt	124
complex_026072.pt	91
complex_026073.pt	112
complex_026074.pt	124
complex_026075.pt	17
complex_026076.pt	123
complex_026077.pt	41
complex_026078.pt	8
complex_026079.pt	22
complex_026080.pt	146
complex_026081.pt	123
complex_026082.pt	162
complex_026083.pt	17
complex_026084.pt	17
complex_026085.pt	22
complex_026086.pt	40
complex_026087.pt	8
complex_026088.pt	112
complex_026089.pt	69
complex_026090.pt	150
complex_026091.pt	40
complex_026092.pt	53
complex_026093.pt	78
complex_026094.pt	113
complex_026095.pt	112
complex_026096.pt	113
complex_026097.pt	17
complex_026098.pt	45
complex_026099.pt	124
complex_026100.pt	118
complex_026101.pt	25
complex_026102.pt	146
complex_026103.pt	109
complex_026104.pt	66
complex_026105.pt	69
complex_026106.pt	8
complex_026107.pt	146
complex_026108.pt	17
complex_026109.pt	43
complex_026110.pt	8
complex_026111.pt	57
complex_026112.pt	45
complex_026113.pt	78
complex_026114.pt	123
complex_026115.pt	146
complex_026116.pt	8
complex_026117.pt	66
complex_026118.pt	43
complex_026119.pt	45
complex_026120.pt	41
complex_026121.pt	89
complex_026122.pt	40
complex_026123.pt	91
complex_026124.pt	69
complex_026125.pt	40
complex_026126.pt	25
complex_026127.pt	91
complex_026128.pt	17
complex_026129.pt	113
complex_026130.pt	22
complex_026131.pt	123
complex_026132.pt	8
complex_026133.pt	43
complex_026134.pt	53
complex_026135.pt	80
complex_026136.pt	8
complex_026137.pt	81
complex_026138.pt	17
complex_026139.pt	43
complex_026140.pt	146
complex_026141.pt	146
complex_026142.pt	146
complex_026143.pt	146
complex_026144.pt	25
complex_026145.pt	146
complex_026146.pt	17
complex_026147.pt	109
complex_026148.pt	78
complex_026149.pt	43
complex_026150.pt	124
complex_026151.pt	43
complex_026152.pt	17
complex_026153.pt	22
complex_026154.pt	45
complex_026155.pt	124
complex_026156.pt	8
complex_026157.pt	80
complex_026158.pt	146
complex_026159.pt	8
complex_026160.pt	91
complex_026161.pt	146
complex_026162.pt	30
complex_026163.pt	124
complex_026164.pt	40
complex_026165.pt	91
complex_026166.pt	112
complex_026167.pt	146
complex_026168.pt	150
complex_026169.pt	69
complex_026170.pt	146
complex_026171.pt	81
complex_026172.pt	40
complex_026173.pt	69
complex_026174.pt	146
complex_026175.pt	66
complex_026176.pt	45
complex_026177.pt	17
complex_026178.pt	146
complex_026179.pt	45
complex_026180.pt	8
complex_026181.pt	69
complex_026182.pt	123
complex_026183.pt	91
complex_026184.pt	69
complex_026185.pt	124
complex_026186.pt	69
complex_026187.pt	53
complex_026188.pt	17
complex_026189.pt	17
complex_026190.pt	124
complex_026191.pt	17
complex_026192.pt	17
complex_026193.pt	43
complex_026194.pt	146
complex_026195.pt	89
complex_026196.pt	112
complex_026197.pt	53
complex_026198.pt	146
complex_026199.pt	124
complex_026200.pt	146
complex_026201.pt	118
complex_026202.pt	8
complex_026203.pt	53
complex_026204.pt	146
complex_026205.pt	123
complex_026206.pt	53
complex_026207.pt	53
complex_026208.pt	91
complex_026209.pt	41
complex_026210.pt	91
complex_026211.pt	124
complex_026212.pt	146
complex_026213.pt	124
complex_026214.pt	124
complex_026215.pt	57
complex_026216.pt	113
complex_026217.pt	40
complex_026218.pt	45
complex_026219.pt	146
complex_026220.pt	57
complex_026221.pt	66
complex_026222.pt	146
complex_026223.pt	43
complex_026224.pt	53
complex_026225.pt	91
complex_026226.pt	43
complex_026227.pt	162
complex_026228.pt	146
complex_026229.pt	30
complex_026230.pt	123
complex_026231.pt	146
complex_026232.pt	146
complex_026233.pt	43
complex_026234.pt	80
complex_026235.pt	118
complex_026236.pt	43
complex_026237.pt	146
complex_026238.pt	30
complex_026239.pt	78
complex_026240.pt	109
complex_026241.pt	146
complex_026242.pt	43
complex_026243.pt	43
complex_026244.pt	150
complex_026245.pt	162
complex_026246.pt	17
complex_026247.pt	8
complex_026248.pt	98
complex_026249.pt	101
complex_026250.pt	101
complex_026251.pt	101
complex_026252.pt	58
complex_026253.pt	8
complex_026254.pt	57
complex_026255.pt	33
complex_026256.pt	92
complex_026257.pt	160
complex_026258.pt	8
complex_026259.pt	14
complex_026260.pt	8
complex_026261.pt	33
complex_026262.pt	80
complex_026263.pt	160
complex_026264.pt	101
complex_026265.pt	33
complex_026266.pt	58
complex_026267.pt	51
complex_026268.pt	101
complex_026269.pt	73
complex_026270.pt	153
complex_026271.pt	33
complex_026272.pt	98
complex_026273.pt	150
complex_026274.pt	33
complex_026275.pt	51
complex_026276.pt	124
complex_026277.pt	124
complex_026278.pt	58
complex_026279.pt	101
complex_026280.pt	153
complex_026281.pt	8
complex_026282.pt	108
complex_026283.pt	57
complex_026284.pt	14
complex_026285.pt	92
complex_026286.pt	160
complex_026287.pt	108
complex_026288.pt	51
complex_026289.pt	124
complex_026290.pt	33
complex_026291.pt	14
complex_026292.pt	73
complex_026293.pt	107
complex_026294.pt	51
complex_026295.pt	51
complex_026296.pt	57
complex_026297.pt	8
complex_026298.pt	101
complex_026299.pt	98
complex_026300.pt	22
complex_026301.pt	153
complex_026302.pt	8
complex_026303.pt	124
complex_026304.pt	124
complex_026305.pt	101
complex_026306.pt	153
complex_026307.pt	51
complex_026308.pt	80
complex_026309.pt	101
complex_026310.pt	51
complex_026311.pt	101
complex_026312.pt	58
complex_026313.pt	153
complex_026314.pt	8
complex_026315.pt	124
complex_026316.pt	160
complex_026317.pt	101
complex_026318.pt	101
complex_026319.pt	108
complex_026320.pt	135
complex_026321.pt	73
complex_026322.pt	22
complex_026323.pt	14
complex_026324.pt	80
complex_026325.pt	51
complex_026326.pt	135
complex_026327.pt	124
complex_026328.pt	8
complex_026329.pt	33
complex_026330.pt	80
complex_026331.pt	80
complex_026332.pt	160
complex_026333.pt	153
complex_026334.pt	33
complex_026335.pt	98
complex_026336.pt	22
complex_026337.pt	33
complex_026338.pt	33
complex_026339.pt	73
complex_026340.pt	160
complex_026341.pt	150
complex_026342.pt	153
complex_026343.pt	80
complex_026344.pt	33
complex_026345.pt	124
complex_026346.pt	8
complex_026347.pt	101
complex_026348.pt	8
complex_026349.pt	101
complex_026350.pt	8
complex_026351.pt	108
complex_026352.pt	22
complex_026353.pt	22
complex_026354.pt	101
complex_026355.pt	57
complex_026356.pt	45
complex_026357.pt	157
complex_026358.pt	149
complex_026359.pt	47
complex_026360.pt	120
complex_026361.pt	2
complex_026362.pt	85
complex_026363.pt	13
complex_026364.pt	2
complex_026365.pt	7
complex_026366.pt	1
complex_026367.pt	153
complex_026368.pt	58
complex_026369.pt	146
complex_026370.pt	57
complex_026371.pt	160
complex_026372.pt	122
complex_026373.pt	146
complex_026374.pt	137
complex_026375.pt	58
complex_026376.pt	58
complex_026377.pt	153
complex_026378.pt	136
complex_026379.pt	80
complex_026380.pt	160
complex_026381.pt	1
complex_026382.pt	101
complex_026383.pt	7
complex_026384.pt	8
complex_026385.pt	134
complex_026386.pt	58
complex_026387.pt	160
complex_026388.pt	112
complex_026389.pt	160
complex_026390.pt	137
complex_026391.pt	160
complex_026392.pt	80
complex_026393.pt	58
complex_026394.pt	107
complex_026395.pt	80
complex_026396.pt	8
complex_026397.pt	33
complex_026398.pt	80
complex_026399.pt	51
complex_026400.pt	80
complex_026401.pt	81
complex_026402.pt	8
complex_026403.pt	146
complex_026404.pt	76
complex_026405.pt	112
complex_026406.pt	8
complex_026407.pt	122
complex_026408.pt	122
complex_026409.pt	119
complex_026410.pt	124
complex_026411.pt	53
complex_026412.pt	122
complex_026413.pt	101
complex_026414.pt	80
complex_026415.pt	122
complex_026416.pt	8
complex_026417.pt	53
complex_026418.pt	142
complex_026419.pt	53
complex_026420.pt	109
complex_026421.pt	51
complex_026422.pt	58
complex_026423.pt	107
complex_026424.pt	58
complex_026425.pt	75
complex_026426.pt	160
complex_026427.pt	80
complex_026428.pt	137
complex_026429.pt	112
complex_026430.pt	58
complex_026431.pt	101
complex_026432.pt	51
complex_026433.pt	146
complex_026434.pt	98
complex_026435.pt	8
complex_026436.pt	137
complex_026437.pt	51
complex_026438.pt	101
complex_026439.pt	107
complex_026440.pt	22
complex_026441.pt	160
complex_026442.pt	69
complex_026443.pt	21
complex_026444.pt	80
complex_026445.pt	80
complex_026446.pt	8
complex_026447.pt	123
complex_026448.pt	53
complex_026449.pt	8
complex_026450.pt	112
complex_026451.pt	58
complex_026452.pt	69
complex_026453.pt	119
complex_026454.pt	53
complex_026455.pt	124
complex_026456.pt	150
complex_026457.pt	137
complex_026458.pt	80
complex_026459.pt	124
complex_026460.pt	53
complex_026461.pt	51
complex_026462.pt	58
complex_026463.pt	43
complex_026464.pt	69
complex_026465.pt	80
complex_026466.pt	53
complex_026467.pt	80
complex_026468.pt	124
complex_026469.pt	160
complex_026470.pt	80
complex_026471.pt	160
complex_026472.pt	122
complex_026473.pt	124
complex_026474.pt	107
complex_026475.pt	80
complex_026476.pt	21
complex_026477.pt	58
complex_026478.pt	51
complex_026479.pt	58
complex_026480.pt	53
complex_026481.pt	58
complex_026482.pt	51
complex_026483.pt	80
complex_026484.pt	80
complex_026485.pt	107
complex_026486.pt	124
complex_026487.pt	53
complex_026488.pt	8
complex_026489.pt	51
complex_026490.pt	160
complex_026491.pt	58
complex_026492.pt	107
complex_026493.pt	160
complex_026494.pt	123
complex_026495.pt	80
complex_026496.pt	101
complex_026497.pt	119
complex_026498.pt	80
complex_026499.pt	43
complex_026500.pt	53
complex_026501.pt	119
complex_026502.pt	122
complex_026503.pt	80
complex_026504.pt	150
complex_026505.pt	101
complex_026506.pt	137
complex_026507.pt	8
complex_026508.pt	101
complex_026509.pt	146
complex_026510.pt	136
complex_026511.pt	53
complex_026512.pt	80
complex_026513.pt	122
complex_026514.pt	124
complex_026515.pt	124
complex_026516.pt	73
complex_026517.pt	22
complex_026518.pt	123
complex_026519.pt	137
complex_026520.pt	112
complex_026521.pt	45
complex_026522.pt	136
complex_026523.pt	63
complex_026524.pt	64
complex_026525.pt	108
complex_026526.pt	1
complex_026527.pt	29
complex_026528.pt	91
complex_026529.pt	22
complex_026530.pt	64
complex_026531.pt	101
complex_026532.pt	51
complex_026533.pt	137
complex_026534.pt	122
complex_026535.pt	18
complex_026536.pt	88
complex_026537.pt	66
complex_026538.pt	94
complex_026539.pt	114
complex_026540.pt	7
complex_026541.pt	158
complex_026542.pt	80
complex_026543.pt	27
complex_026544.pt	158
complex_026545.pt	157
complex_026546.pt	161
complex_026547.pt	58
complex_026548.pt	67
complex_026549.pt	2
complex_026550.pt	7
complex_026551.pt	129
complex_026552.pt	153
complex_026553.pt	89
complex_026554.pt	41
complex_026555.pt	150
complex_026556.pt	41
complex_026557.pt	58
complex_026558.pt	58
complex_026559.pt	58
complex_026560.pt	80
complex_026561.pt	101
complex_026562.pt	22
complex_026563.pt	8
complex_026564.pt	122
complex_026565.pt	22
complex_026566.pt	160
complex_026567.pt	150
complex_026568.pt	73
complex_026569.pt	150
complex_026570.pt	80
complex_026571.pt	22
complex_026572.pt	14
complex_026573.pt	124
complex_026574.pt	101
complex_026575.pt	101
complex_026576.pt	160
complex_026577.pt	122
complex_026578.pt	98
complex_026579.pt	80
complex_026580.pt	58
complex_026581.pt	98
complex_026582.pt	22
complex_026583.pt	14
complex_026584.pt	135
complex_026585.pt	122
complex_026586.pt	58
complex_026587.pt	101
complex_026588.pt	150
complex_026589.pt	124
complex_026590.pt	53
complex_026591.pt	101
complex_026592.pt	58
complex_026593.pt	73
complex_026594.pt	125
complex_026595.pt	122
complex_026596.pt	153
complex_026597.pt	58
complex_026598.pt	134
complex_026599.pt	80
complex_026600.pt	8
complex_026601.pt	135
complex_026602.pt	125
complex_026603.pt	125
complex_026604.pt	80
complex_026605.pt	160
complex_026606.pt	80
complex_026607.pt	125
complex_026608.pt	43
complex_026609.pt	125
complex_026610.pt	124
complex_026611.pt	80
complex_026612.pt	135
complex_026613.pt	53
complex_026614.pt	153
complex_026615.pt	4
complex_026616.pt	150
complex_026617.pt	150
complex_026618.pt	150
complex_026619.pt	160
complex_026620.pt	98
complex_026621.pt	160
complex_026622.pt	43
complex_026623.pt	125
complex_026624.pt	80
complex_026625.pt	160
complex_026626.pt	101
complex_026627.pt	80
complex_026628.pt	135
complex_026629.pt	8
complex_026630.pt	108
complex_026631.pt	8
complex_026632.pt	101
complex_026633.pt	51
complex_026634.pt	80
complex_026635.pt	108
complex_026636.pt	80
complex_026637.pt	150
complex_026638.pt	80
complex_026639.pt	101
complex_026640.pt	8
complex_026641.pt	98
complex_026642.pt	43
complex_026643.pt	160
complex_026644.pt	58
complex_026645.pt	98
complex_026646.pt	134
complex_026647.pt	22
complex_026648.pt	51
complex_026649.pt	108
complex_026650.pt	153
complex_026651.pt	80
complex_026652.pt	150
complex_026653.pt	108
complex_026654.pt	80
